Unnamed: 0,URL,Item Name,Ingredients,Reef Safe Determination
46,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-3-pack,"Sunscreen Lip Balm SPF 30, 3-Pack | Sun Bum","Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
47,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-coconut,Sunscreen Lip Balm SPF 30 - Coconut | Sun Bum,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
48,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-pineapple,Sunscreen Lip Balm SPF 30 - Pineapple | Sun Bum,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
49,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-banana,Sunscreen Lip Balm SPF 30 - Banana | Sun Bum,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
50,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-key-lime,Sunscreen Lip Balm SPF 30 - Key Lime | Sun Bum,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
51,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-watermelon,Sunscreen Lip Balm SPF 30 - Watermelon | Sun Bum,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
52,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-mango,Sunscreen Lip Balm SPF 30 - Mango | Sun Bum,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
53,https://www.sunbum.com//products/spf-30-sunscreen-lip-balm-pomegranate,Sunscreen Lip Balm SPF 30 - Pomegranate | Sun Bum,"Active Ingredients: Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 8%Inactive Ingredients: aloe barbadensis leaf extract, argania spinosa kernel oil, bisabolol, camellia sinensis leaf extract, caprylic/capric triglyceride, calendula officinalis flower extract, cetyl alcohol, citrus grandis fruit extract, citrus limon peel extract, cucumis sativus (cucumber) fruit extract, diisobutyl adipate, equisetum arvense extract, ethylhexyl palmitate, fragrance, ginkgo biloba leaf extract, hydrogenated ethylhexyl olivate, hydrogenated olive oil unsaponifiables, isostearyl linoleate, macrocystis pyrifera extract, mineral oil, ozokerite, panax ginseng root extract, PEG-8, polysorbate 80, propylene glycol, punica granatum extract, rosmarinus officinalis extract, saccharin, salix alba (willow) bark extract, salvia officinalis (sage) extract, silica, theobroma cacao seed butter, tocopheryl acetate, tocopheryl linoleate/oleate, water",1
54,https://www.sunbum.com//products/spf-15-tinted-lip-balm-sunset-cove,"Tinted Lip Balm With Sunscreen, SPF 15 - Sunset Cove | Sun Bum","Avobenzone - 1.9%, Octinoxate - 7.1%, Octisalate - 4.9%, Cocos Nucifera (Coconut) Oil, Beeswax, Butyrospermum Parkii (Shea) Butter, Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Theobroma Grandiflorum Seed Butter, Titanium Dioxide, Copernicia Cerifera (Carnauba) Wax, Flavor, Helianthus Annuus (Sunflower) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Tocopherol, Jojoba Esters, Octyldodecyl Oleate, Stevia Rebaudiana Extract, Carmine, Iron Oxides, Silica",1
55,https://www.sunbum.com//products/spf-15-tinted-lip-balm-sand-bar,"Tinted Lip Balm With Sunscreen, SPF 15 - Sand Bar | Sun Bum","Avobenzone - 1.9%, Octinoxate - 7.1%, Octisalate - 4.9%, Cocos Nucifera (Coconut) Oil, Beeswax, Butyrospermum Parkii (Shea) Butter, Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Theobroma Grandiflorum Seed Butter, Titanium Dioxide, Copernicia Cerifera (Carnauba) Wax, Flavor, Helianthus Annuus (Sunflower) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Tocopherol, Jojoba Esters, Octyldodecyl Oleate, Stevia Rebaudiana Extract, Iron Oxides, Silica",1
56,https://www.sunbum.com//products/spf-15-tinted-lip-balm-nude-beach,"Tinted Lip Balm With Sunscreen, SPF 15 - Nude Beach | Sun Bum","Avobenzone - 1.9%, Octinoxate - 7.1%, Octisalate - 4.9%, Cocos Nucifera (Coconut) Oil, Beeswax, Butyrospermum Parkii (Shea) Butter, Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Theobroma Grandiflorum Seed Butter, Copernicia Cerifera (Carnauba) Wax, Flavor, Helianthus Annuus (Sunflower) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Tocopherol, Jojoba Esters, Octyldodecyl Oleate, Stevia Rebaudiana Extract, Iron Oxides, Titanium Dioxide, Carmine, Mica, Silica",1
57,https://www.sunbum.com//products/spf-15-tinted-lip-balm-bonfire,"Tinted Lip Balm With Sunscreen, SPF 15 - Bonfire | Sun Bum","Avobenzone - 1.9%, Octinoxate - 7.1%, Octisalate - 4.9%, Cocos Nucifera (Coconut) Oil, Beeswax, Butyrospermum Parkii (Shea) Butter, Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Theobroma Grandiflorum Seed Butter, Copernicia Cerifera (Carnauba) Wax, Flavor, Helianthus Annuus (Sunflower) Seed Oil, Titanium Dioxide, Carmine, Limnanthes Alba (Meadowfoam) Seed Oil, Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Tocopherol, Jojoba Esters, Octyldodecyl Oleate, Stevia Rebaudiana Extract, Iron Oxides, Mica, Silica",1
58,https://www.sunbum.com//products/copy-of-spf-15-tinted-lip-balm-raisin-hell,"Tinted Lip Balm With Sunscreen, SPF 15 - Bonfire | Sun Bum","Homosalate 10%, Octisalate 5%, Octocrylene 3%, Zinc Oxide 2.85%Beeswax, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Theobroma Grandiflorum Seed Butter, Copernicia Cerifera (Carnauba) Wax, Euphorbia Cerifera (Candelilla) Wax, Flavor, Mica, Titanium Dioxide, Carmine, Helianthus Annuus (Sunflower) Seed Oil, Octyldoceyl Oleate, Iron Oxide, Limnanthes Alba (Meadowfoam) Seed Oil, Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Tocopherol, Jojoba Esters, Indigofera Tinctoria Leaf Extract, Polyhydroxystearic Acid, Stevia Rebaudiana Extract, Tin Oxide, Silica",1
59,https://www.coppertone.com/products/coppertone-pure-and-simple-kids-sunscreen-continuous-spray-spf50-0004701.html,Coppertone PURE & SIMPLE KIDS SPF 50 SPRAY,"zinc oxide, isobutane, water, C12-15 alkyl benzoate, isopropyl palmitate, butyloctyl salicylate, ethylhexyl isononanoate, cetyl PEG/PPG-10/1 dimethicone, propylene glycol, cyclopentasiloxane, bis-octyldodecyl dimer dilinoleate/propanediol copolymer, dimethicone, ethylhexyl methoxycrylene, polyester-27, tea (camellia sinensis) leaf extract*, giant kelp (macrocystis pyrifera) extract*, sacred lotus (nelumbo nucifera) extract*, triethoxycaprylylsilane, beeswax, hydroxyacetophenone, PEG-12 dimethicone crosspolymer, tocopherol, 1,2-hexanediol, caprylyl glycol, caprylyl methicone, sodium chloride, cetyl dimethicone",2
60,https://healthyplanetshopping.com/products/all-good-sunsticks-unscented-spf-30-elemental-herbs-6-oz-stick,Elemental Herbs Zinc Sunstick SPF 30 Coconut,"Zinc Oxide 20% Non-nanoparticle, Simmondsia chinensis Jojoba Seed Oil*, Cera alba Beeswax *, Sesame indicum Sesame Seed Oil*, Copernicia cerifera Carnauba Wax*, Persea americana Avocado Oil*, Theobroma cacao Cocoa Seed Butter*, Cocos nucifera Coconut Oil*, Tapioca Starch*, Butyrospermum parkii Shea Butter *, Mauritia flexuosa Buriti Fruit Oil*, Non GMO Tocopherol Vitamin E",2
61,https://healthyplanetshopping.com/products/all-good-sunsticks-unscented-spf-30-elemental-herbs-6-oz-stick,Elemental Herbs Zinc Sunstick SPF 30 Unscented,"Zinc Oxide 20% Non-nanoparticle, Simmondsia chinensis Jojoba Seed Oil*, Cera alba Beeswax *, Sesame indicum Sesame Seed Oil*, Copernicia cerifera Carnauba Wax*, Persea americana Avocado Oil*, Theobroma cacao Cocoa Seed Butter*, Cocos nucifera Coconut Oil*, Tapioca Starch*, Butyrospermum parkii Shea Butter *, Mauritia flexuosa Buriti Fruit Oil*, Non GMO Tocopherol Vitamin E",2
62,https://www.eucerinus.com/products/sun-protection/sensitive-mineral-lotion-sunscreen,Eucerin Sensitive Mineral Sunscreen Lotion SPF 50,"Active Ingredient: Zinc Oxide 24% Inactive Ingredients: Water, C12-15 Alkyl Benzoate, Isopropyl Palmitate, Butyloctyl Salicylate, Ethylhexyl Pelargonate, Cetyl PEG/PPG-10/1 Dimethicone, Propylene Glycol, Cyclopentasiloxane, Bis-Octyldodecyl Dimer Dilinoleate/Propanediol Copolymer, Dimethicone, Ethylhexyl Methoxycrylene, Polyester-27, Triethoxycaprylylsilane, Beeswax, Hydroxyacetophenone, Sodium Chloride, PEG-12 Dimethicone Crosspolymer, 1,2-Hexanediol, Caprylyl Glycol, Tocopherol",2
63,https://mauivera.com,Maui Vera Reef-Friendly Mineral Sunscreen,"Active Ingredients: Zinc Oxide 20%, Inactive Ingredients: *Aloe Barbadensis Leaf (Aloe) Juice, *Caprylic/Capric Triglyceride (Coconut Oil), Cetearyl Olivate, Sorbitane Olivate, Cetearyl Alcohol, Cetyl Alcohol, *Persea Americana (Avocado) Oil, Panthenol (Vitamin B-5), Lauroyl Lysine, Vitamin E Acetate, Polyhydroxy Stearic Acid, Benzyl Alcohol, Dehydroacetic Acid, Xanthan Gum, Sodium Phytate",2
64,https://www.aoorganicshawaii.com/collections/sunscreen/products/liquid-reef-safe-sunscreen,Ao Organics Liquid Reef-Safe Sunscreen,"(Non-Nano) Zinc Oxide, *Sunflower Oil, *Avocado Oil, *Jojoba Oil, *Vitamin E Oil, *Hawaiian Beeswax, *Shea Butter, *Red Raspberry Seed Oil, *Cacao Powder (for tint)
https://www.aoorganicshawaii.com/collections/sunscreen/products/sunscreen-stick, Sunscreen Stick Tinted 2.5 oz,  (Non-Nano) Zinc Oxide, *Sunflower Oil, *Avocado Oil, *Jojoba Oil, *Vitamin E Oil, *Hawaiian Beeswax, *Shea Butter, *Red Raspberry Seed Oil, *Cacao Powder (For Tint)",2
65,https://www.aoorganicshawaii.com/collections/sunscreen/products/sunscreen-stick,Ao organics Sunscreen Stick NON-Tinted 2.5 oz," (Non-Nano) Zinc Oxide, *Sunflower Oil, *Avocado Oil, *Jojoba Oil, *Vitamin E Oil, *Hawaiian Beeswax, *Shea Butter, *Red Raspberry Seed Oil, *Cacao Powder (For Tint) ",2
66,https://www.aoorganicshawaii.com/collections/sunscreen/products/4-oz-sunscreen-tin,Ao Organics Sunscreen Tin," (Non-Nano) Zinc Oxide, *Coconut Oil, *Shea Butter, *Beeswax, *Avocado Oil, *Red Raspberry Seed Oil, *Vitamin E Oil, *Cacao Powder (For Tint) ",2
67,https://www.solremedies.com/products/reef-safe-sunscreen,Sol Remedies Reef Safe Sunscreen,"red raspberry seed oil, coconut oil, almond oil, aloe vera, beeswax, vitamin E, pomegranate extract, lavender and non-nano zinc",3
68,https://www.aveeno.com/products/positively-mineral-sensitive-skin-sunscreen-spf-50,"Aveeno Positively Mineral
Sensitive Skin Sunscreen Broad Spectrum SPF 50","Zinc Oxide: 21.6%, Water, C12-15 Alkyl Benzoate, Styrene/Acrylates Copolymer, Octyldodecyl Citrate Crosspolymer, Phenyl Trimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Polyhydroxystearic Acid, Glycerin, Ethyl Methicone, Silica, Cetyl Dimethicone, Triethoxycaprylylsilane, Phenoxyethanol, Glyceryl Behenate, Sodium Chloride, Acrylates/Dimethicone Copolymer, Chlorphenesin, Phenethyl Alcohol, Avena Sativa (Oat) Kernel Flour, Caprylyl Glycol, Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer, Chrysanthemum Parthenium (Feverfew) Flower/Leaf/Stem Juice",2
69,https://www.aveeno.com/products/positively-mineral-sunscreen-stick-spf-50,Aveeno Sunscreen Stick SPF 50,"Zinc Oxide (21.6%),Octyldodecyl Neopentanoate, C12-15 Alkyl Benzoate, Polyethylene, Paraffin, Silica, Neopentyl Glycol Diethylhexanoate, Ozokerite, Isopropyl Myristate, Adipic Acid/Diglycol Crosspolymer, Triethoxycaprylylsilane, Neopentyl Glycol Diisostearate, Caprylyl Glycol, Avena Sativa (Oat) Kernel Oil, Tocopheryl Acetate",2
70,https://www.aveeno.com/products/positively-mineral-sensitive-skin-face-sunscreen-spf-50,Aveeno Positively Mineral Sensitive Skin Sunscreen Broad Spectrum SPF 50 for Face,"Zinc Oxide 21.6%, Water, C12-15 Alkyl Benzoate, Styrene/Acrylates Copolymer, Octyldodecyl Citrate Crosspolymer, Phenyl Trimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Glycerin, Polyhydroxystearic Acid, Ethyl Methicone, Silica, Cetyl Dimethicone, Triethoxycaprylylsilane, Phenoxyethanol, Glyceryl Behenate, Sodium Chloride, Acrylates/Dimethicone Copolymer, Chlorphenesin, Phenethyl Alcohol, Avena Sativa (Oat) Kernel Flour, Caprylyl Glycol, Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer, Tocopheryl Acetate, Chrysanthemum Parthenium (Feverfew) Flower/Leaf/Stem Juice",2
71,https://www.aveeno.com/products/baby-continuous-protection-sensitive-skin-zinc-oxide-sunscreen-spf-50,Baby Continuous Protection Sensitive Skin Lotion Zinc Oxide Sunscreen with Broad Spectrum SPF 50,"Zinc Oxide 21.6%, Water, C12-15 Alkyl Benzoate, Styrene/Acrylates Copolymer, Octyldodecyl Citrate Crosspolymer, Phenyl Trimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Polyhydroxystearic Acid, Glycerin, Ethyl Methicone, Silica, Cetyl Dimethicone, Triethoxycaprylylsilane, Phenoxyethanol, Glyceryl Behenate, Sodium Chloride, Acrylates/Dimethicone Copolymer, Chlorphenesin, Phenethyl Alcohol, Avena Sativa (Oat) Kernel Flour, Caprylyl Glycol, Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer, Chrysanthemum Parthenium (Feverfew) Flower/Leaf/Stem Juice",2
72,https://thinksun.com/products/thinksport-spf-50-clear-zinc-sunscreen?_pos=1&_sid=a869bbcba&_ss=r,Thinksport Clear Zinc SPF 50 Sunscreen,"Active Ingredient: Zinc Oxide 20% (Non-nano)Inactive Ingredients: PURIFIED WATER, CAPRYLIC/CAPRIC TRIGLYCERIDE, POLYGLYCERYL-4 ISOSTEARATE, GLYCERIN, HYDROGENATED GLYCERYL ABIETATE, HEXYL LAURATE, CETYL DIMETHICONE, ALOE BARBADENSIS LEAF JUICE, HYDROGENATED CASTOR OIL, MAGNESIUM SULFATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHEROL, OLEA EUROPAEA (OLIVE) FRUIT OIL, RUBUS IDAEUS (RASPBERRY) SEED OIL, VACCINIUM MACROCARPON (CRANBERRY) SEED OIL, SODIUM HYALURONATE, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, RIBES NIGRUM (BLACK CURRANT) EXTRACT, CITRUS PARIDISI (PINK GRAPEFRUIT) PEEL OIL, SORBITAN SESQUIOLEATE, CAPRYLHYDROXAMIC ACID, TRIETHOXYCAPRYLYLSILANE, GLYCERYL CAPRYLATE.",2
73,https://thinksun.com/products/thinkbaby-safe-sunscreen-spf-50-6oz-family-size-95?variant=20159406309489&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&nbt=nb%3Aadwords%3Ax%3A18962272254%3A%3A&nb_adtype=pla_with_promotion&nb_kwd=&nb_ti=&nb_mi=143732884&nb_pc=online&nb_pi=shopify_US_2057063694449_20159406309489&nb_ppi=&nb_placement=&nb_li_ms=&nb_lp_ms=&nb_fii=&nb_ap=&nb_mt=&utm_source=google&utm_medium=cpc&utm_campaign=18962272254&gclid=Cj0KCQiA3eGfBhCeARIsACpJNU8-AR50_na3JkdrlIlQscCIyz8plkqnuQS7SzFBSJz-1xkwuDOb64UaAl7_EALw_wcB,Thinkbaby Safe Sunscreen SPF 50,"Active Ingredient: Zinc Oxide 20% (Non-nano) INACTIVE INGREDIENTS: WATER, CAPRYLIC/CAPRIC TRIGLYCERIDE, POLYGLYCERYL-4 ISOSTEARATE, CETYL DIMETHICONE, HEXYL LAURATE, GLYCERIN, HYDROGENATED METHYL ABIETATE, MAGNESIUM SULFATE, CAPRYLHYDROXAMIC ACID, GLYCERYL CAPRYLATE, HYDROGENATED CASTOR OIL, SORBITAN SESQUIOLEATE, CARICA PAPAYA (PAPAYA) FRUIT EXTRACT, HELIANTHUS ANNUUS (SUNFLOWER) OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHEROL, OLEA EUROPAEA (OLIVE) FRUIT OIL, HYALURONIC ACID",2
74,https://onelovebodysoul.com/product/face-body-spf-33-natural-sunscreen/,One Love Nat Mineral Sunscreen(,Ingredients: sun flower seed oil*â€¨coconut oil* beeswax* shea butter* cocoa butter* avocado oil* carrot seed oil* hemp seed oil* raspberry seed oil* vitamin e main active ingredient: non-nano zinc oxide 23%,3
75,https://www.walmart.com/ip/Olay-Complete-Cream-Moisturizer-with-SPF-15-Normal-2-0-oz/888151?wmlspartner=wlpa&selectedSellerId=0&wl13=5051&adid=22222222227000000000&wl0=&wl1=g&wl2=c&wl3=42423897272&wl4=pla-51320962143&wl5=9028893&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=888151&veh=sem&gclid=Cj0KCQiA3eGfBhCeARIsACpJNU-3nMlae9o-mpTvia5l4t9w4k1M2GtPr401t_OPstrgFiSd_wW6MmoaAjKqEALw_wcB,"Olay Moisturizer, All Day, With Sunscreen, Normal (Olay Complete Cream Moisturizer with SPF 15 Normal, 2.0 oz)","Active ingredients: Avobenzone 3.0%, Homosalate 4.0%, Octisalate 4.5%, Octocrylene 2.6%",1
76,https://www.neutrogena.com/products/sun/sheer-zinc-kids-mineral-sunscreen-broad-spectrum-spf-50/6811294.html?tilePosition=2,Neutrogena Neutrogena Sheer Zinc Kids Mineral Sunscreen Broad Spectrum SPF 50+,"Active ingredients Zinc Oxide (21.6%) Inactive ingredients Water, C12-15 Alkyl Benzoate, Styrene/Acrylates Copolymer, Octyldodecyl Citrate Crosspolymer, Phenyl Trimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Glycerin, Polyhydroxystearic Acid, Ethyl Methicone, Silica, Cetyl Dimethicone, Triethoxycaprylylsilane, Phenoxyethanol, Glyceryl Behenate, Sodium Chloride, Acrylates/Dimethicone Copolymer, Chlorphenesin, Phenethyl Alcohol, Caprylyl Glycol, Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer, Chrysanthemum Parthenium (Feverfew) Flower/Leaf/Stem Juice",2
77,https://www.neutrogena.com/products/sun/pure-and-free-baby-sunscreen-lotion-broad-spectrum-spf-50/6811082.html,Neutrogena Pure & Free Baby Sunscreen Lotion Broad Spectrum SPF 50,"Zinc Oxide 21.6%  Water, C12-15 Alkyl Benzoate, Styrene/Acrylates Copolymer, Octyldodecyl Citrate Crosspolymer, Phenyl Trimethicone, Cetyl Peg/Ppg-10/1 Dimethicone, Dimethicone, Polyhydroxystearic Acid, Glycerin, Ethyl Methicone, Cetyl Dimethicone, Silica, Chrysanthemum Parthenium (Feverfew) Flower/Leaf/Stem Juice, Glyceryl Behenate, Phenethyl Alcohol, Caprylyl Glycol, Cetyl Dimethicone/Bis-Vinyldimethicone Crosspolymer, Acrylates/Dimethicone Copolymer, Sodium Chloride, Phenoxyethanol,",2
78,https://www.neutrogena.com/products/sun/sheer-zinc-dry-touch-sunscreen-broad-spectrum-spf-50/6811080XX.html?tilePosition=2,Neutrogena Sheer Zinc Dry-Touch Sunscreen Broad Spectrum SPF 50,"Zinc oxide 21.6% (sunscreen). Water, C12-15 Alkyl Benzoate, Styrene/acrylates Copolymer, Octyldodecyl Citrate Crosspolymer, Phenyl Trimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone, Polyhydroxystearic Acid, Glycerin, Ethyl Methicone, Cetyl Dimethicone, Silica, Chrysanthemum Parthenium (Feverfew) Flower/leaf/stem Juice, Glyceryl Behenate, Phenethyl Alcohol, Caprylyl Glycol, Cetyl Dimethicone/bis-vinyldimethicone Crosspolymer, Acrylates/dimethicone Copolymer, Sodium Chloride, Phenoxyethanol, Chlorphenesin.",2
